"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","food","EXP25","EXP26"
"1313",54,3642,32,18,6,2,6,1,NA,"flour",2,5
"1314",54,3642,32,18,6,2,6,1,NA,"bread",0,NA
"1315",222,3643,32,18,6,2,6,1,NA,"flour",3,1
"1316",222,3643,32,18,6,2,6,1,NA,"bread",0,NA
"1317",27,3644,32,18,6,2,6,1,NA,"flour",NA,NA
"1318",27,3644,32,18,6,2,6,1,NA,"bread",NA,NA
"1319",16,3645,32,18,6,2,6,1,NA,"flour",0,NA
"1320",16,3645,32,18,6,2,6,1,NA,"bread",0,NA
"1321",16,3646,32,18,6,2,6,1,NA,"flour",0,NA
"1322",16,3646,32,18,6,2,6,1,NA,"bread",0,NA
"1323",15,3647,32,18,6,2,6,1,NA,"flour",2,5
"1324",15,3647,32,18,6,2,6,1,NA,"bread",0,NA
"1325",239,3648,32,18,6,2,6,1,NA,"flour",0,NA
"1326",239,3648,32,18,6,2,6,1,NA,"bread",0,NA
"1327",16,3650,111,18,6,2,6,1,NA,"flour",4,1
"1328",16,3650,111,18,6,2,6,1,NA,"bread",0,NA
"1329",16,3651,111,18,6,2,6,1,NA,"flour",3,5
"1330",16,3651,111,18,6,2,6,1,NA,"bread",0,NA
"1331",16,3652,111,18,6,2,6,1,NA,"flour",1,5
"1332",16,3652,111,18,6,2,6,1,NA,"bread",0,NA
"1333",16,3653,111,18,6,2,6,1,NA,"flour",2,5
"1334",16,3653,111,18,6,2,6,1,NA,"bread",2,5
"1335",26,3656,32,18,6,2,6,1,NA,"flour",0,NA
"1336",26,3656,32,18,6,2,6,1,NA,"bread",0,NA
"1337",15,3657,32,18,6,2,6,1,NA,"flour",3,5
"1338",15,3657,32,18,6,2,6,1,NA,"bread",0,NA
"1339",26,3658,32,18,6,2,6,1,NA,"flour",1,5
"1340",26,3658,32,18,6,2,6,1,NA,"bread",0,NA
"1341",27,3659,32,18,6,2,6,1,NA,"flour",0,NA
"1342",27,3659,32,18,6,2,6,1,NA,"bread",0,NA
"1343",27,3660,32,18,6,2,6,1,NA,"flour",5,1
"1344",27,3660,32,18,6,2,6,1,NA,"bread",0,NA
"1345",27,3661,32,18,6,2,6,1,NA,"flour",0,NA
"1346",27,3661,32,18,6,2,6,1,NA,"bread",0,NA
"1347",222,3662,32,18,6,2,6,1,NA,"flour",1,5
"1348",222,3662,32,18,6,2,6,1,NA,"bread",0,NA
"1349",3,3663,79,18,6,2,6,1,NA,"flour",4,5
"1350",3,3663,79,18,6,2,6,1,NA,"bread",0,NA
"1351",3,3664,79,18,6,2,6,1,NA,"flour",2,5
"1352",3,3664,79,18,6,2,6,1,NA,"bread",0,NA
"1353",3,3666,79,18,6,2,6,1,NA,"flour",3,5
"1354",3,3666,79,18,6,2,6,1,NA,"bread",0,NA
"1355",62,3667,79,18,6,2,6,1,NA,"flour",1,5
"1356",62,3667,79,18,6,2,6,1,NA,"bread",0,NA
"1357",62,3668,79,18,6,2,6,1,NA,"flour",2,5
"1358",62,3668,79,18,6,2,6,1,NA,"bread",2,5
"1359",62,3669,79,18,6,2,6,1,NA,"flour",7,1
"1360",62,3669,79,18,6,2,6,1,NA,"bread",0,NA
"1361",62,3670,79,18,6,2,6,1,NA,"flour",4,5
"1362",62,3670,79,18,6,2,6,1,NA,"bread",0,NA
"1363",62,3671,79,18,6,2,6,1,NA,"flour",14,1
"1364",62,3671,79,18,6,2,6,1,NA,"bread",0,NA
"1365",61,3672,79,18,6,2,6,1,NA,"flour",0,NA
"1366",61,3672,79,18,6,2,6,1,NA,"bread",0,NA
"1367",61,3673,79,18,6,2,6,1,NA,"flour",0,NA
"1368",61,3673,79,18,6,2,6,1,NA,"bread",0,NA
"1369",44,3674,50,18,6,2,6,1,NA,"flour",7,5
"1370",44,3674,50,18,6,2,6,1,NA,"bread",3,5
"1371",44,3675,50,18,6,2,6,1,NA,"flour",4,5
"1372",44,3675,50,18,6,2,6,1,NA,"bread",0,NA
"1373",44,3676,50,18,6,2,6,1,NA,"flour",7,5
"1374",44,3676,50,18,6,2,6,1,NA,"bread",0,NA
"1375",215,3677,50,18,6,2,6,1,NA,"flour",5,5
"1376",215,3677,50,18,6,2,6,1,NA,"bread",0,NA
"1377",5,3678,50,18,6,2,6,1,NA,"flour",2,5
"1378",5,3678,50,18,6,2,6,1,NA,"bread",0,NA
"1379",5,3679,50,18,6,2,6,1,NA,"flour",7,1
"1380",5,3679,50,18,6,2,6,1,NA,"bread",0,NA
"1381",5,3680,50,18,6,2,6,1,NA,"flour",0,NA
"1382",5,3680,50,18,6,2,6,1,NA,"bread",0,NA
"1383",5,3681,50,18,6,2,6,1,NA,"flour",7,1
"1384",5,3681,50,18,6,2,6,1,NA,"bread",2,5
"1385",222,3683,12,18,6,2,6,1,NA,"flour",3,1
"1386",222,3683,12,18,6,2,6,1,NA,"bread",0,NA
"1387",27,3684,12,18,6,2,6,1,NA,"flour",NA,NA
"1388",27,3684,12,18,6,2,6,1,NA,"bread",NA,NA
"1389",27,3685,12,18,6,2,6,1,NA,"flour",0,NA
"1390",27,3685,12,18,6,2,6,1,NA,"bread",0,NA
"1391",245,3686,12,18,6,2,6,1,NA,"flour",4,5
"1392",245,3686,12,18,6,2,6,1,NA,"bread",0,NA
"1393",27,3687,12,18,6,2,6,1,NA,"flour",3,5
"1394",27,3687,12,18,6,2,6,1,NA,"bread",0,NA
"1395",15,3688,12,18,6,2,6,1,NA,"flour",0,NA
"1396",15,3688,12,18,6,2,6,1,NA,"bread",0,NA
"1397",15,3689,12,18,6,2,6,1,NA,"flour",1,1
"1398",15,3689,12,18,6,2,6,1,NA,"bread",5,5
"1399",15,3690,12,18,6,2,6,1,NA,"flour",0,NA
"1400",15,3690,12,18,6,2,6,1,NA,"bread",0,NA
"1401",15,3691,12,18,6,2,6,1,NA,"flour",0,NA
"1402",15,3691,12,18,6,2,6,1,NA,"bread",0,NA
"1403",15,3692,12,18,6,2,6,1,NA,"flour",2,5
"1404",15,3692,12,18,6,2,6,1,NA,"bread",0,NA
"1405",45,3693,50,18,6,2,6,1,NA,"flour",7,1
"1406",45,3693,50,18,6,2,6,1,NA,"bread",0,NA
"1407",45,3694,50,18,6,2,6,1,NA,"flour",3,5
"1408",45,3694,50,18,6,2,6,1,NA,"bread",0,NA
"1409",45,3695,50,18,6,2,6,1,NA,"flour",2,1
"1410",45,3695,50,18,6,2,6,1,NA,"bread",0,NA
"1411",45,3696,50,18,6,2,6,1,NA,"flour",7,5
"1412",45,3696,50,18,6,2,6,1,NA,"bread",0,NA
"1413",18,3697,50,18,6,2,6,1,NA,"flour",4,1
"1414",18,3697,50,18,6,2,6,1,NA,"bread",0,NA
"1415",18,3698,50,18,6,2,6,1,NA,"flour",3,1
"1416",18,3698,50,18,6,2,6,1,NA,"bread",0,NA
"1417",18,3700,50,18,6,2,6,1,NA,"flour",2,5
"1418",18,3700,50,18,6,2,6,1,NA,"bread",0,NA
"1419",44,3701,50,18,6,2,6,1,NA,"flour",7,5
"1420",44,3701,50,18,6,2,6,1,NA,"bread",0,NA
"1421",30,3702,12,18,6,2,6,1,NA,"flour",4,5
"1422",30,3702,12,18,6,2,6,1,NA,"bread",0,NA
"1423",30,3703,12,18,6,2,6,1,NA,"flour",2,1
"1424",30,3703,12,18,6,2,6,1,NA,"bread",0,NA
"1425",30,3704,12,18,6,2,6,1,NA,"flour",4,5
"1426",30,3704,12,18,6,2,6,1,NA,"bread",4,5
"1427",30,3705,12,18,6,2,6,1,NA,"flour",2,5
"1428",30,3705,12,18,6,2,6,1,NA,"bread",0,NA
"1429",30,3706,12,18,6,2,6,1,NA,"flour",0,NA
"1430",30,3706,12,18,6,2,6,1,NA,"bread",0,NA
"1431",17,3707,12,18,6,2,6,1,NA,"flour",4,5
"1432",17,3707,12,18,6,2,6,1,NA,"bread",0,NA
"1433",18,3708,50,18,6,2,6,1,NA,"flour",1,1
"1434",18,3708,50,18,6,2,6,1,NA,"bread",0,NA
"1435",45,3709,50,18,6,2,6,1,NA,"flour",0,NA
"1436",45,3709,50,18,6,2,6,1,NA,"bread",0,NA
"1437",45,3710,50,18,6,2,6,1,NA,"flour",2,5
"1438",45,3710,50,18,6,2,6,1,NA,"bread",0,NA
"1439",52,3711,50,18,6,2,6,1,NA,"flour",1,5
"1440",52,3711,50,18,6,2,6,1,NA,"bread",0,NA
"1441",44,3712,50,18,6,2,6,1,NA,"flour",0,NA
"1442",44,3712,50,18,6,2,6,1,NA,"bread",0,NA
"1443",45,3713,50,18,6,2,6,1,NA,"flour",4,1
"1444",45,3713,50,18,6,2,6,1,NA,"bread",0,NA
"1445",215,3714,50,18,6,2,6,1,NA,"flour",2,5
"1446",215,3714,50,18,6,2,6,1,NA,"bread",0,NA
"1447",27,3715,12,18,6,2,6,1,NA,"flour",3,5
"1448",27,3715,12,18,6,2,6,1,NA,"bread",7,5
"1449",15,3716,12,18,6,2,6,1,NA,"flour",3,5
"1450",15,3716,12,18,6,2,6,1,NA,"bread",0,NA
"1451",30,3717,12,18,6,2,6,1,NA,"flour",7,1
"1452",30,3717,12,18,6,2,6,1,NA,"bread",0,NA
"1453",30,3718,12,18,6,2,6,1,NA,"flour",7,5
"1454",30,3718,12,18,6,2,6,1,NA,"bread",4,5
"1455",17,3720,12,18,6,2,6,1,NA,"flour",3,5
"1456",17,3720,12,18,6,2,6,1,NA,"bread",0,NA
"1457",17,3721,12,18,6,2,6,1,NA,"flour",2,5
"1458",17,3721,12,18,6,2,6,1,NA,"bread",0,NA
"1459",17,3722,12,18,6,2,6,1,NA,"flour",2,5
"1460",17,3722,12,18,6,2,6,1,NA,"bread",0,NA
"1461",17,3724,12,18,6,2,6,1,NA,"flour",3,1
"1462",17,3724,12,18,6,2,6,1,NA,"bread",0,NA
"1463",26,3725,12,18,6,2,6,1,NA,"flour",0,NA
"1464",26,3725,12,18,6,2,6,1,NA,"bread",0,NA
"1465",26,3726,12,18,6,2,6,1,NA,"flour",2,5
"1466",26,3726,12,18,6,2,6,1,NA,"bread",0,NA
"1467",26,3727,12,18,6,2,6,1,NA,"flour",3,1
"1468",26,3727,12,18,6,2,6,1,NA,"bread",0,NA
"1469",61,3728,79,18,6,2,6,1,NA,"flour",0,NA
"1470",61,3728,79,18,6,2,6,1,NA,"bread",0,NA
"1471",61,3729,79,18,6,2,6,1,NA,"flour",2,1
"1472",61,3729,79,18,6,2,6,1,NA,"bread",0,NA
"1473",19,3730,79,18,6,2,6,1,NA,"flour",2,5
"1474",19,3730,79,18,6,2,6,1,NA,"bread",0,NA
"1475",19,3731,79,18,6,2,6,1,NA,"flour",7,1
"1476",19,3731,79,18,6,2,6,1,NA,"bread",0,NA
"1477",61,3732,79,18,6,2,6,1,NA,"flour",1,1
"1478",61,3732,79,18,6,2,6,1,NA,"bread",0,NA
"1479",19,3733,79,18,6,2,6,1,NA,"flour",0,NA
"1480",19,3733,79,18,6,2,6,1,NA,"bread",0,NA
"1481",61,3734,79,18,6,2,6,1,NA,"flour",3,5
"1482",61,3734,79,18,6,2,6,1,NA,"bread",0,NA
"1483",26,3735,12,18,6,2,6,1,NA,"flour",0,NA
"1484",26,3735,12,18,6,2,6,1,NA,"bread",0,NA
"1485",26,3736,12,18,6,2,6,1,NA,"flour",7,5
"1486",26,3736,12,18,6,2,6,1,NA,"bread",0,NA
"1487",27,3737,12,18,6,2,6,1,NA,"flour",0,NA
"1488",27,3737,12,18,6,2,6,1,NA,"bread",0,NA
"1489",27,3738,12,18,6,2,6,1,NA,"flour",2,5
"1490",27,3738,12,18,6,2,6,1,NA,"bread",0,NA
"1491",27,3739,12,18,6,2,6,1,NA,"flour",0,NA
"1492",27,3739,12,18,6,2,6,1,NA,"bread",0,NA
"1493",15,3740,12,18,6,2,6,1,NA,"flour",0,NA
"1494",15,3740,12,18,6,2,6,1,NA,"bread",0,NA
"1495",15,3741,12,18,6,2,6,1,NA,"flour",1,5
"1496",15,3741,12,18,6,2,6,1,NA,"bread",0,NA
"1497",51,3742,79,18,6,2,6,1,NA,"flour",3,1
"1498",51,3742,79,18,6,2,6,1,NA,"bread",2,5
"1499",51,3743,79,18,6,2,6,1,NA,"flour",0,NA
"1500",51,3743,79,18,6,2,6,1,NA,"bread",0,NA
"1501",61,3744,79,18,6,2,6,1,NA,"flour",1,5
"1502",61,3744,79,18,6,2,6,1,NA,"bread",0,NA
"1503",51,3745,79,18,6,2,6,1,NA,"flour",0,NA
"1504",51,3745,79,18,6,2,6,1,NA,"bread",0,NA
"1505",40,3746,79,18,6,2,6,1,NA,"flour",3,5
"1506",40,3746,79,18,6,2,6,1,NA,"bread",1,5
"1507",3,3747,79,18,6,2,6,1,NA,"flour",4,1
"1508",3,3747,79,18,6,2,6,1,NA,"bread",0,NA
"1509",51,3748,79,18,6,2,6,1,NA,"flour",3,5
"1510",51,3748,79,18,6,2,6,1,NA,"bread",0,NA
"1511",5,3749,79,18,6,2,6,1,NA,"flour",7,5
"1512",5,3749,79,18,6,2,6,1,NA,"bread",0,NA
"1513",62,3750,79,18,6,2,6,1,NA,"flour",4,1
"1514",62,3750,79,18,6,2,6,1,NA,"bread",0,NA
"1515",3,3751,79,18,6,2,6,1,NA,"flour",2,1
"1516",3,3751,79,18,6,2,6,1,NA,"bread",1,5
"1517",3,3752,79,18,6,2,6,1,NA,"flour",2,5
"1518",3,3752,79,18,6,2,6,1,NA,"bread",0,NA
"1519",5,3753,79,18,6,2,6,1,NA,"flour",0,NA
"1520",5,3753,79,18,6,2,6,1,NA,"bread",0,NA
"1521",15,3754,12,18,6,2,6,1,NA,"flour",0,NA
"1522",15,3754,12,18,6,2,6,1,NA,"bread",0,NA
"1523",17,3756,12,18,6,2,6,1,NA,"flour",0,NA
"1524",17,3756,12,18,6,2,6,1,NA,"bread",0,NA
"1525",17,3757,12,18,6,2,6,1,NA,"flour",7,5
"1526",17,3757,12,18,6,2,6,1,NA,"bread",0,NA
"1527",17,3758,12,18,6,2,6,1,NA,"flour",3,5
"1528",17,3758,12,18,6,2,6,1,NA,"bread",4,5
"1529",17,3759,12,18,6,2,6,1,NA,"flour",7,1
"1530",17,3759,12,18,6,2,6,1,NA,"bread",0,NA
"1531",26,3760,12,18,6,2,6,1,NA,"flour",1,5
"1532",26,3760,12,18,6,2,6,1,NA,"bread",0,NA
"1533",26,3761,12,18,6,2,6,1,NA,"flour",3,1
"1534",26,3761,12,18,6,2,6,1,NA,"bread",0,NA
"1535",40,3762,79,18,6,2,6,1,NA,"flour",NA,NA
"1536",40,3762,79,18,6,2,6,1,NA,"bread",NA,NA
"1537",19,3763,79,18,6,2,6,1,NA,"flour",7,5
"1538",19,3763,79,18,6,2,6,1,NA,"bread",0,NA
"1539",19,3764,79,18,6,2,6,1,NA,"flour",7,5
"1540",19,3764,79,18,6,2,6,1,NA,"bread",0,NA
"1541",51,3765,79,18,6,2,6,1,NA,"flour",1,5
"1542",51,3765,79,18,6,2,6,1,NA,"bread",0,NA
"1543",51,3766,79,18,6,2,6,1,NA,"flour",0,NA
"1544",51,3766,79,18,6,2,6,1,NA,"bread",0,NA
"1545",40,3767,79,18,6,2,6,1,NA,"flour",5,5
"1546",40,3767,79,18,6,2,6,1,NA,"bread",0,NA
"1547",215,3768,50,18,6,2,6,1,NA,"flour",2,1
"1548",215,3768,50,18,6,2,6,1,NA,"bread",0,NA
"1549",44,3769,50,18,6,2,6,1,NA,"flour",2,1
"1550",44,3769,50,18,6,2,6,1,NA,"bread",0,NA
"1551",5,3771,50,18,6,2,6,1,NA,"flour",0,NA
"1552",5,3771,50,18,6,2,6,1,NA,"bread",0,NA
"1553",52,3772,50,18,6,2,6,1,NA,"flour",2,5
"1554",52,3772,50,18,6,2,6,1,NA,"bread",0,NA
"1555",5,3773,50,18,6,2,6,1,NA,"flour",3,1
"1556",5,3773,50,18,6,2,6,1,NA,"bread",0,NA
"1557",44,3775,50,18,6,2,6,1,NA,"flour",5,1
"1558",44,3775,50,18,6,2,6,1,NA,"bread",3,5
"1559",52,3776,50,18,6,2,6,1,NA,"flour",1,1
"1560",52,3776,50,18,6,2,6,1,NA,"bread",0,NA
"1561",52,3777,50,18,6,2,6,1,NA,"flour",3,1
"1562",52,3777,50,18,6,2,6,1,NA,"bread",0,NA
"1563",44,3778,50,18,6,2,6,1,NA,"flour",1,5
"1564",44,3778,50,18,6,2,6,1,NA,"bread",0,NA
"1565",26,3779,12,18,6,2,6,1,NA,"flour",2,1
"1566",26,3779,12,18,6,2,6,1,NA,"bread",0,NA
"1567",30,3781,12,18,6,2,6,1,NA,"flour",5,1
"1568",30,3781,12,18,6,2,6,1,NA,"bread",0,NA
"1569",45,3782,50,18,6,2,6,1,NA,"flour",0,NA
"1570",45,3782,50,18,6,2,6,1,NA,"bread",0,NA
"1571",44,3783,50,18,6,2,6,1,NA,"flour",7,5
"1572",44,3783,50,18,6,2,6,1,NA,"bread",0,NA
"1573",44,3784,50,18,6,2,6,1,NA,"flour",3,1
"1574",44,3784,50,18,6,2,6,1,NA,"bread",0,NA
"1575",18,3785,50,18,6,2,6,1,NA,"flour",3,5
"1576",18,3785,50,18,6,2,6,1,NA,"bread",0,NA
"1577",45,3787,50,18,6,2,6,1,NA,"flour",2,5
"1578",45,3787,50,18,6,2,6,1,NA,"bread",0,NA
"1579",18,3788,50,18,6,2,6,1,NA,"flour",2,1
"1580",18,3788,50,18,6,2,6,1,NA,"bread",1,5
"1581",40,3789,50,18,6,2,6,1,NA,"flour",3,5
"1582",40,3789,50,18,6,2,6,1,NA,"bread",0,NA
"1583",239,4001,104,18,6,2,5,1,NA,"flour",0,NA
"1584",239,4001,104,18,6,2,5,1,NA,"bread",0,NA
"1585",222,4002,104,18,6,2,5,1,NA,"flour",3,1
"1586",222,4002,104,18,6,2,5,1,NA,"bread",3,5
"1587",229,4003,2,9,1,2,5,1,NA,"flour",4,5
"1588",229,4003,2,9,1,2,5,1,NA,"bread",0,NA
"1589",222,4004,121,9,1,2,5,1,NA,"flour",7,1
"1590",222,4004,121,9,1,2,5,1,NA,"bread",0,NA
"1591",218,4005,121,9,1,2,5,1,NA,"flour",2,5
"1592",218,4005,121,9,1,2,5,1,NA,"bread",0,NA
"1593",239,4006,121,9,1,2,5,1,NA,"flour",3,5
"1594",239,4006,121,9,1,2,5,1,NA,"bread",0,NA
"1595",227,4007,60,16,6,2,5,1,NA,"flour",7,5
"1596",227,4007,60,16,6,2,5,1,NA,"bread",0,NA
"1597",227,4009,60,16,6,2,5,1,NA,"flour",4,5
"1598",227,4009,60,16,6,2,5,1,NA,"bread",0,NA
"1599",210,4010,60,16,6,2,5,1,NA,"flour",5,5
"1600",210,4010,60,16,6,2,5,1,NA,"bread",0,NA
"1601",226,4011,60,16,6,2,5,1,NA,"flour",4,5
"1602",226,4011,60,16,6,2,5,1,NA,"bread",0,NA
"1603",211,4012,60,16,6,2,5,1,NA,"flour",7,1
"1604",211,4012,60,16,6,2,5,1,NA,"bread",0,NA
"1605",211,4013,60,16,6,2,5,1,NA,"flour",2,5
"1606",211,4013,60,16,6,2,5,1,NA,"bread",0,NA
"1607",210,4014,60,16,6,2,5,1,NA,"flour",7,5
"1608",210,4014,60,16,6,2,5,1,NA,"bread",0,NA
"1609",211,4016,60,16,6,2,5,1,NA,"flour",7,5
"1610",211,4016,60,16,6,2,5,1,NA,"bread",3,5
"1611",215,4017,60,16,6,2,5,1,NA,"flour",2,5
"1612",215,4017,60,16,6,2,5,1,NA,"bread",0,NA
"1613",239,4018,60,16,6,2,5,1,NA,"flour",0,NA
"1614",239,4018,60,16,6,2,5,1,NA,"bread",0,NA
"1615",205,4020,60,16,6,2,5,1,NA,"flour",3,5
"1616",205,4020,60,16,6,2,5,1,NA,"bread",0,NA
"1617",211,4021,60,16,6,2,5,1,NA,"flour",0,NA
"1618",211,4021,60,16,6,2,5,1,NA,"bread",0,NA
"1619",235,4023,83,18,6,2,5,1,NA,"flour",1,5
"1620",235,4023,83,18,6,2,5,1,NA,"bread",0,NA
"1621",231,4024,83,18,6,2,5,1,NA,"flour",3,5
"1622",231,4024,83,18,6,2,5,1,NA,"bread",0,NA
"1623",222,4026,83,18,6,2,5,1,NA,"flour",7,5
"1624",222,4026,83,18,6,2,5,1,NA,"bread",0,NA
"1625",228,4028,104,18,6,2,5,1,NA,"flour",3,5
"1626",228,4028,104,18,6,2,5,1,NA,"bread",0,NA
"1627",225,4029,104,18,6,2,5,1,NA,"flour",6,5
"1628",225,4029,104,18,6,2,5,1,NA,"bread",3,5
"1629",226,4030,104,18,6,2,5,1,NA,"flour",7,5
"1630",226,4030,104,18,6,2,5,1,NA,"bread",0,NA
"1631",215,4032,104,18,6,2,5,1,NA,"flour",2,5
"1632",215,4032,104,18,6,2,5,1,NA,"bread",2,5
"1633",210,4033,104,18,6,2,5,1,NA,"flour",5,5
"1634",210,4033,104,18,6,2,5,1,NA,"bread",0,NA
"1635",214,4034,104,18,6,2,5,1,NA,"flour",2,1
"1636",214,4034,104,18,6,2,5,1,NA,"bread",0,NA
"1637",239,4035,22,4,6,2,5,1,NA,"flour",2,1
"1638",239,4035,22,4,6,2,5,1,NA,"bread",0,NA
"1639",239,4037,22,4,6,2,5,1,NA,"flour",2,5
"1640",239,4037,22,4,6,2,5,1,NA,"bread",0,NA
"1641",218,4038,22,4,6,2,5,1,NA,"flour",3,1
"1642",218,4038,22,4,6,2,5,1,NA,"bread",0,NA
"1643",229,4040,56,4,6,2,5,1,NA,"flour",2,5
"1644",229,4040,56,4,6,2,5,1,NA,"bread",0,NA
"1645",225,4041,56,4,6,2,5,1,NA,"flour",2,5
"1646",225,4041,56,4,6,2,5,1,NA,"bread",0,NA
"1647",220,4043,56,4,6,2,5,1,NA,"flour",3,1
"1648",220,4043,56,4,6,2,5,1,NA,"bread",0,NA
"1649",225,4044,77,4,6,2,5,1,NA,"flour",7,1
"1650",225,4044,77,4,6,2,5,1,NA,"bread",0,NA
"1651",229,4045,77,4,6,2,5,1,NA,"flour",2,6
"1652",229,4045,77,4,6,2,5,1,NA,"bread",0,NA
"1653",222,4046,77,4,6,2,5,1,NA,"flour",3,5
"1654",222,4046,77,4,6,2,5,1,NA,"bread",0,NA
"1655",229,4047,77,4,6,2,5,1,NA,"flour",0,NA
"1656",229,4047,77,4,6,2,5,1,NA,"bread",0,NA
"1657",229,4048,77,4,6,2,5,1,NA,"flour",3,5
"1658",229,4048,77,4,6,2,5,1,NA,"bread",0,NA
"1659",222,4051,77,4,6,2,5,1,NA,"flour",2,5
"1660",222,4051,77,4,6,2,5,1,NA,"bread",0,NA
"1661",222,4052,77,4,6,2,5,1,NA,"flour",7,5
"1662",222,4052,77,4,6,2,5,1,NA,"bread",0,NA
"1663",229,4053,118,4,6,2,5,1,NA,"flour",1,5
"1664",229,4053,118,4,6,2,5,1,NA,"bread",1,5
"1665",239,4056,118,4,6,2,5,1,NA,"flour",7,5
"1666",239,4056,118,4,6,2,5,1,NA,"bread",0,NA
"1667",205,4058,28,12,8,2,5,1,NA,"flour",7,1
"1668",205,4058,28,12,8,2,5,1,NA,"bread",2,5
"1669",205,4059,28,12,8,2,5,1,NA,"flour",3,5
"1670",205,4059,28,12,8,2,5,1,NA,"bread",0,NA
"1671",211,4060,28,12,8,2,5,1,NA,"flour",1,1
"1672",211,4060,28,12,8,2,5,1,NA,"bread",0,NA
"1673",226,4062,28,12,8,2,5,1,NA,"flour",4,1
"1674",226,4062,28,12,8,2,5,1,NA,"bread",3,5
"1675",227,4064,42,12,8,2,5,1,NA,"flour",3,1
"1676",227,4064,42,12,8,2,5,1,NA,"bread",0,NA
"1677",210,4068,42,12,8,2,5,1,NA,"flour",2,6
"1678",210,4068,42,12,8,2,5,1,NA,"bread",0,NA
"1679",226,4069,42,12,8,2,5,1,NA,"flour",2,5
"1680",226,4069,42,12,8,2,5,1,NA,"bread",2,5
"1681",227,4070,42,12,8,2,5,1,NA,"flour",2,5
"1682",227,4070,42,12,8,2,5,1,NA,"bread",0,NA
"1683",214,4074,106,12,8,2,5,1,NA,"flour",1,5
"1684",214,4074,106,12,8,2,5,1,NA,"bread",0,NA
"1685",215,4076,106,12,8,2,5,1,NA,"flour",0,NA
"1686",215,4076,106,12,8,2,5,1,NA,"bread",0,NA
"1687",211,4077,106,12,8,2,5,1,NA,"flour",0,NA
"1688",211,4077,106,12,8,2,5,1,NA,"bread",0,NA
"1689",211,4079,106,12,8,2,5,1,NA,"flour",3,5
"1690",211,4079,106,12,8,2,5,1,NA,"bread",2,5
"1691",224,4080,2,9,1,2,5,1,NA,"flour",3,1
"1692",224,4080,2,9,1,2,5,1,NA,"bread",0,NA
"1693",224,4081,2,9,1,2,5,1,NA,"flour",7,5
"1694",224,4081,2,9,1,2,5,1,NA,"bread",7,5
"1695",213,4083,2,9,1,2,5,1,NA,"flour",7,6
"1696",213,4083,2,9,1,2,5,1,NA,"bread",0,NA
"1697",235,4086,2,9,1,2,5,1,NA,"flour",2,5
"1698",235,4086,2,9,1,2,5,1,NA,"bread",2,5
"1699",224,4088,36,9,1,2,5,1,NA,"flour",4,5
"1700",224,4088,36,9,1,2,5,1,NA,"bread",0,NA
"1701",202,4089,36,9,1,2,5,1,NA,"flour",2,5
"1702",202,4089,36,9,1,2,5,1,NA,"bread",0,NA
"1703",213,4090,36,9,1,2,5,1,NA,"flour",3,5
"1704",213,4090,36,9,1,2,5,1,NA,"bread",0,NA
"1705",202,4091,36,9,1,2,5,1,NA,"flour",2,5
"1706",202,4091,36,9,1,2,5,1,NA,"bread",0,NA
"1707",216,4092,117,9,1,2,5,1,NA,"flour",4,1
"1708",216,4092,117,9,1,2,5,1,NA,"bread",0,NA
"1709",240,4093,117,9,1,2,5,1,NA,"flour",3,1
"1710",240,4093,117,9,1,2,5,1,NA,"bread",0,NA
"1711",250,4094,117,9,1,2,5,1,NA,"flour",2,5
"1712",250,4094,117,9,1,2,5,1,NA,"bread",7,5
"1713",216,4096,117,9,1,2,5,1,NA,"flour",4,5
"1714",216,4096,117,9,1,2,5,1,NA,"bread",0,NA
"1715",218,4097,121,9,1,2,5,1,NA,"flour",3,5
"1716",218,4097,121,9,1,2,5,1,NA,"bread",0,NA
"1717",214,4098,121,9,1,2,5,1,NA,"flour",5,1
"1718",214,4098,121,9,1,2,5,1,NA,"bread",0,NA
"1719",229,4101,121,9,1,2,5,1,NA,"flour",1,5
"1720",229,4101,121,9,1,2,5,1,NA,"bread",0,NA
"1721",222,4103,121,9,1,2,5,1,NA,"flour",7,1
"1722",222,4103,121,9,1,2,5,1,NA,"bread",0,NA
"1723",224,4104,4,1,8,2,5,1,NA,"flour",0,NA
"1724",224,4104,4,1,8,2,5,1,NA,"bread",2,5
"1725",224,4107,4,1,8,2,5,1,NA,"flour",2,5
"1726",224,4107,4,1,8,2,5,1,NA,"bread",0,NA
"1727",213,4109,26,1,8,2,5,1,NA,"flour",1,1
"1728",213,4109,26,1,8,2,5,1,NA,"bread",0,NA
"1729",224,4110,26,1,8,2,5,1,NA,"flour",8,5
"1730",224,4110,26,1,8,2,5,1,NA,"bread",0,NA
"1731",235,4111,26,1,8,2,5,1,NA,"flour",0,NA
"1732",235,4111,26,1,8,2,5,1,NA,"bread",0,NA
"1733",224,4112,26,1,8,2,5,1,NA,"flour",2,5
"1734",224,4112,26,1,8,2,5,1,NA,"bread",0,NA
"1735",234,4114,26,1,8,2,5,1,NA,"flour",0,NA
"1736",234,4114,26,1,8,2,5,1,NA,"bread",0,NA
"1737",234,4115,26,1,8,2,5,1,NA,"flour",1,1
"1738",234,4115,26,1,8,2,5,1,NA,"bread",0,NA
"1739",213,4116,26,1,8,2,5,1,NA,"flour",7,1
