"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","INC_01","INC_02","INC_03","INC_04","INC_06","INC_10","INC_11","INC_12","AA01_1","AA01_2","AA02_1","AA02_2","EXP25_1","EXP25_2","EXP26_1","EXP26_2","key","formdef_version","duration","submissionday"
"923",227,4210,42,12,8,2,5,1,NA,270000,"0",0,0,5000,0,229000,58000,0,0,NA,NA,2,0,1,NA,"uuid:0521e00d-1bb4-439c-9374-02bafe9439f1",2305021814,133.983337402344,2021-10-12
"924",224,4213,2,9,1,2,5,1,NA,50000,"130000",0,0,0,0,171500,6500,0,0,NA,NA,5,0,1,NA,"uuid:67f27eb5-6575-443c-a44e-dc8cafe09976",2305021814,91.8333358764648,2021-10-12
"925",202,4214,2,9,1,2,5,1,NA,10000,"0",0,0,0,0,19000,14000,0,0,NA,NA,7,0,1,NA,"uuid:2407d996-1e5b-48b4-a4ef-8e028167ae1f",2305021814,80.7666702270508,2021-10-12
"926",213,4216,2,9,1,2,5,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:24b09bc8-f70a-43e1-80e8-4bcc25727567",2305021814,96.8000030517578,2021-10-12
"927",240,4217,2,9,1,2,5,1,NA,6000,"0",0,0,0,0,6000,50000,0,0,NA,NA,4,0,1,NA,"uuid:d972e48c-ea20-4b42-b114-d6b583240746",2305021814,82.216667175293,2021-10-12
"928",242,4218,2,9,1,2,5,1,NA,0,"0",50000,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:eb2b1d84-a8db-4063-9f92-4758e6e4e5ef",2305021814,88.8833312988281,2021-10-12
"929",216,4220,2,9,1,2,5,1,NA,28000,"90000",0,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:1b1b013c-8c36-479b-9fd7-5867fa568e05",2305021814,117.883331298828,2021-10-13
"930",228,4221,2,9,1,2,5,1,NA,33000,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:46ad6af6-4c49-4a21-ae4d-1dc14b2aeef6",2305021814,66.4333343505859,2021-10-13
"931",202,4223,2,9,1,2,5,1,NA,0,"0",0,0,0,0,30000,0,0,0,NA,NA,5,0,1,NA,"uuid:fa236f94-3a53-46c9-bbdf-19b5461e658a",2305021814,106.383331298828,2021-10-13
"932",250,4224,2,9,1,2,5,1,NA,0,"0",0,0,0,0,6750,0,0,0,NA,NA,3,0,1,NA,"uuid:74bd4510-0402-4ec4-88b4-67d214cd6e6a",2305021814,94.8833312988281,2021-10-13
"933",240,4227,2,9,1,2,5,1,NA,40000,"0",0,0,0,0,120000,176000,0,0,NA,NA,7,0,1,NA,"uuid:92b01094-0b03-4ea1-a936-e791c55b71f4",2305021814,113.766670227051,2021-10-13
"934",220,4229,2,9,1,2,5,1,NA,12500,"0",0,0,0,0,350000,54000,0,0,NA,NA,7,0,1,NA,"uuid:8ebbc05c-eba2-4878-9550-4cfe3c0581c4",2305021814,111.666664123535,2021-10-13
"935",229,4230,2,9,1,2,5,1,NA,23000,"0",16000,0,0,0,0,0,1,0,1,NA,7,0,1,NA,"uuid:6d2e51a0-ad19-4319-bb23-0e6b03a9fbf8",2305021814,145.533340454102,2021-10-13
"936",213,4231,2,9,1,2,5,1,NA,0,"80000",0,0,15000,0,50000,0,1,0,1,NA,7,0,5,NA,"uuid:35be2cf3-4acf-42a4-95dc-2f7076770bed",2305021814,188.25,2021-10-13
"937",229,4232,2,9,1,2,5,1,NA,0,"80000",0,4e+05,0,0,0,0,1,0,1,NA,2,0,5,NA,"uuid:f32a3669-93eb-46b2-a17f-942d797d257b",2305021814,107.766670227051,2021-10-13
"938",224,4234,2,9,1,2,5,1,NA,15100,"1000000",0,0,0,0,30000,0,0,0,NA,NA,2,3,5,5,"uuid:44c35b8b-fb9d-49c1-961e-9e60db57223d",2305021814,127.349998474121,2021-10-13
"939",213,4240,36,9,1,2,5,1,NA,0,"50000",0,0,0,0,35500,3e+05,0,0,NA,NA,0,0,NA,NA,"uuid:eeec2f2b-6633-4b21-8eeb-67921a28c9d3",2305021814,91.6333312988281,2021-10-13
"940",224,4242,36,9,1,2,5,1,NA,0,"0",0,0,0,0,39200,5e+05,0,0,NA,NA,5,0,5,NA,"uuid:faead6cd-fe94-40d3-9d40-1810722cec4a",2305021814,135.199996948242,2021-10-13
"941",235,4243,36,9,1,2,5,1,NA,1600,"0",0,0,0,0,3000,50000,0,0,NA,NA,0,0,NA,NA,"uuid:31569a15-2642-4388-b36b-1a2c126d05af",2305021814,105.866668701172,2021-10-13
"942",235,4244,36,9,1,2,5,1,NA,15000,"0",0,0,0,0,0,80000,0,0,NA,NA,3,0,3,NA,"uuid:5f077ae9-64ae-4c21-9576-74886a61fd26",2305021814,80.3000030517578,2021-10-13
"943",202,4245,36,9,1,2,5,1,NA,0,"0",0,0,0,0,20000,15000,0,0,NA,NA,0,0,NA,NA,"uuid:bd8b52eb-a77f-4777-bdd0-722785c56b7d",2305021814,111.75,2021-10-13
"944",235,4246,36,9,1,2,5,1,NA,2400,"0",0,0,0,0,13000,9000,0,0,NA,NA,5,0,5,NA,"uuid:9f24909e-05e7-4852-86dd-4c60ff639cc7",2305021814,94.1500015258789,2021-10-13
"945",224,4247,36,9,1,2,5,1,NA,112700,"550000",0,4e+05,0,0,56000,80000,0,0,NA,NA,5,0,5,NA,"uuid:776a4c9e-fd88-4e6a-a0b9-c7b855b2cbfb",2305021814,227.866668701172,2021-10-13
"946",229,4248,36,9,1,2,5,1,NA,230000,"0",7000,0,20000,0,0,150000,0,0,NA,NA,1,0,5,NA,"uuid:160ad8ff-9420-441f-8533-f43e7c0d6767",2305021814,139.116668701172,2021-10-13
"947",235,4250,36,9,1,2,5,1,NA,16000,"5000",0,0,0,0,50000,30000,0,0,NA,NA,0,0,NA,NA,"uuid:295829a3-6035-4eea-af59-667414fb5920",2305021814,135.983337402344,2021-10-13
"948",234,4252,104,9,1,2,5,1,NA,50000,"30000",0,0,50000,0,3e+05,20000,0,0,NA,NA,2,0,5,NA,"uuid:758ca0e2-dfeb-4c82-ba1c-f60f8127c376",2305021814,103.266670227051,2021-10-13
"949",240,4254,117,9,1,2,5,1,NA,12000,"0",0,0,0,0,90000,188000,0,0,NA,NA,1,7,5,5,"uuid:fc698847-91e9-4583-a125-3e05b273eeff",2305021814,52.3499984741211,2021-10-14
"950",228,4255,117,9,1,2,5,1,NA,0,"0",0,0,40000,0,60000,180000,0,0,NA,NA,5,2,1,5,"uuid:0e1e6457-4b48-4420-a62b-dce57654be51",2107051720,105.383331298828,2021-10-14
"951",220,4256,117,9,1,2,5,1,NA,4000,"0",0,0,0,0,1e+05,225000,1,0,1,NA,0,0,NA,NA,"uuid:a8ffc6be-6e69-46ee-9f95-9a34c5224a05",2305021814,66.1166687011719,2021-10-14
"952",240,4257,117,9,1,2,5,1,NA,0,"0",0,0,0,0,130000,0,0,0,NA,NA,7,0,1,NA,"uuid:2bde5cd4-c16a-49ea-9043-e03a53bb8c29",2305021814,110.483329772949,2021-10-14
"953",212,4258,117,9,1,2,5,1,NA,0,"0",0,0,0,0,18000,0,0,0,NA,NA,7,0,1,NA,"uuid:a91dbc4d-40b1-428a-bda6-4efab850afe0",2305021814,245.91667175293,2021-10-14
"954",228,4259,117,9,1,2,5,1,NA,0,"0",0,0,0,0,10500,170000,0,0,NA,NA,7,0,5,NA,"uuid:2bba7f52-1223-403f-9898-63f961edc431",2305021814,87.033332824707,2021-10-14
"955",212,4260,117,9,1,2,5,1,NA,220000,"300000",0,0,0,0,210000,1e+05,1,0,1,NA,7,1,1,5,"uuid:56c86d29-e78a-4fea-9831-4aaab77ef6bd",2305021814,105.966667175293,2021-10-14
"956",202,4262,117,9,1,2,5,1,NA,0,"0",0,0,0,0,0,50000,0,0,NA,NA,0,0,NA,NA,"uuid:7264f25b-f952-4986-8873-ce26b47dc0ee",2107051720,226.733337402344,2021-10-14
"957",216,4263,117,9,1,2,5,1,NA,0,"0",0,0,7000,0,5000,110000,0,0,NA,NA,7,0,5,NA,"uuid:bbff976e-9742-4de1-ba25-2bba4a9fcf10",2305021814,121.550003051758,2021-10-14
"958",243,4264,117,9,1,2,5,1,NA,0,"150000",0,0,0,0,0,42445,0,0,NA,NA,2,0,5,NA,"uuid:c69bdff4-0def-44b0-9623-84f643c36d59",2305021814,106.033332824707,2021-10-14
"959",228,4265,117,9,1,2,5,1,NA,0,"0",0,0,0,0,0,1e+05,0,0,NA,NA,4,0,5,NA,"uuid:bbb1538f-cdff-451b-95a0-385f0ec57993",2305021814,95.4000015258789,2021-10-14
"960",228,4266,117,9,1,2,5,1,NA,210000,"50000",0,0,0,0,220000,150000,0,0,NA,NA,0,0,NA,NA,"uuid:8debf2ba-6e85-413d-8279-4bd2eefa4241",2305021814,398.866668701172,2021-10-14
"961",243,4267,117,9,1,2,5,1,NA,80000,"0",0,3e+05,0,0,0,160000,0,0,NA,NA,7,0,1,NA,"uuid:e8deeb99-81f1-43e9-8c79-0c24239374a4",2305021814,78.2666702270508,2021-10-15
"962",243,4269,117,9,1,2,5,1,NA,0,"0",0,0,0,0,0,2e+05,1,0,1,NA,3,0,5,NA,"uuid:95e494f9-5f63-4b3d-86b4-ae823322cb2b",2305021814,122.633331298828,2021-10-15
"963",220,4271,117,9,1,2,5,1,NA,2e+05,"0",0,0,0,0,0,80000,0,0,NA,NA,1,0,5,NA,"uuid:37c9ad48-a77a-46d2-9216-312cdd10fefd",2305021814,79.9333343505859,2021-10-15
"964",243,4272,117,9,1,2,5,1,NA,150000,"200000",0,3e+06,0,0,10000,4e+05,0,0,NA,NA,1,0,5,NA,"uuid:78777e54-e3ca-46f5-a3cd-61ab80ec7519",2305021814,149.800003051758,2021-10-15
"965",228,4273,117,9,1,2,5,1,NA,10000,"0",0,0,10000,0,8e+05,120000,0,0,NA,NA,12,2,5,5,"uuid:8f4137d3-e8cf-45fe-8763-450ec5fd5dac",2305021814,98.6833343505859,2021-10-15
"966",220,4274,117,9,1,2,5,1,NA,135000,"0",0,0,0,0,12500,0,0,0,NA,NA,14,0,5,NA,"uuid:9003a82c-2b93-4f38-854a-563dfd122683",2305021814,134.766662597656,2021-10-15
"967",240,4275,117,9,1,2,5,1,NA,10000,"0",0,0,28000,0,60000,220000,0,0,NA,NA,7,0,5,NA,"uuid:253ff1da-27d9-4e7f-93ce-96628d6dfad5",2305021814,104.816665649414,2021-10-15
"968",212,4276,117,9,1,2,5,1,NA,0,"0",0,0,0,0,32000,150000,0,0,NA,NA,5,0,5,NA,"uuid:ff2d19f1-a49d-4d28-9cec-7ee273d67405",2305021814,151.283340454102,2021-10-15
"969",212,4277,117,9,1,2,5,1,NA,0,"2100",0,0,0,0,34000,2e+05,0,0,NA,NA,7,1,1,5,"uuid:e1050cd4-587b-4667-9160-9e562bf02ba4",2305021814,133.91667175293,2021-10-15
"970",220,4278,117,9,1,2,5,1,NA,0,"0",0,0,0,0,3e+05,1e+05,0,0,NA,NA,3,2,1,5,"uuid:e16508ee-a0ef-4d6a-8b83-b059e8c9d6f5",2305021814,62.5166664123535,2021-10-15
"971",215,4279,121,9,1,2,5,1,NA,64000,"0",0,0,0,0,0,16000,0,0,NA,NA,7,0,5,NA,"uuid:761bde10-e399-4c10-b145-749521171146",2107051720,127.516670227051,2021-10-15
"972",218,4280,121,9,1,2,5,1,NA,20750,"0",0,0,0,0,13500,45000,1,1,165000,12000,7,0,5,NA,"uuid:2ee5f379-191b-494a-9721-81892081f1a2",2305021814,103.533332824707,2021-10-15
"973",235,4282,121,9,1,2,5,1,NA,0,"0",0,0,0,0,555000,150000,0,0,NA,NA,2,0,5,NA,"uuid:189e0197-de4e-481b-84fd-53d27bebc723",2305021814,136.716659545898,2021-10-15
"974",218,4285,121,9,1,2,5,1,NA,75000,"0",0,0,6500,0,42000,20000,1,0,2e+05,NA,2,0,5,NA,"uuid:f10405d2-201c-4fe3-a65e-75ee6904c6ad",2305021814,57.716667175293,2021-10-15
"975",210,4288,121,9,1,2,5,1,NA,0,"200000",0,0,0,0,225000,15000,0,0,NA,NA,3,0,1,NA,"uuid:52224fa5-b503-423b-a949-4526c4b15842",2305021814,107.383331298828,2021-10-15
"976",231,4289,121,9,1,2,5,1,NA,0,"0",12000,80000,0,0,20000,180000,0,0,NA,NA,1,0,5,NA,"uuid:f25d2945-caee-4b8f-819b-39594ca6d2b7",2305021814,86.3833312988281,2021-10-15
"977",231,4290,121,9,1,2,5,1,NA,0,"0",0,0,0,0,80000,2e+05,0,0,NA,NA,3,0,1,NA,"uuid:a75bf2fd-177e-4602-8bb4-1149a15b8105",2305021814,112.949996948242,2021-10-15
"978",227,4291,121,9,1,2,5,1,NA,0,"18000",0,0,0,0,24000,3e+05,0,0,NA,NA,7,1,1,5,"uuid:d10f419a-5c80-4e85-babf-25f3a5e9eec9",2305021814,71.6999969482422,2021-10-15
"979",242,4292,121,9,1,2,5,1,NA,0,"0",0,0,0,0,0,12000,0,0,NA,NA,3,0,5,NA,"uuid:acf82a52-aaa7-4429-95b2-6913b5496966",2305021814,209.5,2021-10-15
"980",205,4293,121,9,1,2,5,1,NA,3e+05,"150000",0,0,0,0,50000,90000,0,0,NA,NA,8,0,1,NA,"uuid:7a23cad0-eb60-4033-a1e4-ef5455ef66bb",2305021814,78.5500030517578,2021-10-15
"981",213,4294,121,9,1,2,5,1,NA,0,"15000",0,0,3000,0,0,250000,0,0,NA,NA,7,0,5,NA,"uuid:6e26a796-6859-466e-8a19-614c7ac8a2de",2305021814,155.116668701172,2021-10-15
"982",239,4297,121,9,1,2,5,1,NA,104000,"0",0,0,0,0,180000,360000,0,0,NA,NA,7,0,1,NA,"uuid:2f46c1b3-98fc-4adc-a6f9-67996d74ff68",2305021814,75.966667175293,2021-10-15
"983",202,4298,121,9,1,2,5,1,NA,0,"0",0,0,0,0,150000,280000,0,0,NA,NA,3,0,1,NA,"uuid:c1aa2359-ff3b-4952-a922-d50eaa061873",2305021814,70.9333343505859,2021-10-15
"984",243,4299,121,9,1,2,5,1,NA,60000,"0",70000,0,0,0,0,50000,0,0,NA,NA,1,1,5,5,"uuid:28e498c4-0c88-4de8-b72f-5feca711484d",2305021814,104.933334350586,2021-10-15
"985",231,4301,121,9,1,2,5,1,NA,3e+05,"0",0,0,0,0,0,150000,0,0,NA,NA,5,0,5,NA,"uuid:02a3068d-1f86-49db-aa00-564a9701556a",2305021814,143.383331298828,2021-10-15
"986",227,4303,121,9,1,2,5,1,NA,14000,"0",0,0,43000,0,14000,150000,0,0,NA,NA,2,0,1,NA,"uuid:1196781e-6bb4-423d-bd86-fe35a6f3ee9c",2305021814,155.883331298828,2021-10-15
"987",239,4305,121,9,1,2,5,1,NA,0,"0",0,0,0,0,1e+05,150000,1,0,1,NA,3,0,1,NA,"uuid:3d8dc2f6-7fdb-4b0c-bd69-c4fc57ca95c1",2305021814,116.216667175293,2021-10-15
"988",224,4306,121,9,1,2,5,1,NA,57500,"0",0,0,0,0,54400,80000,0,0,NA,NA,4,0,1,NA,"uuid:f90e1096-faf3-4633-82df-484e54e64d9b",2305021814,134.383331298828,2021-10-15
"989",211,4307,121,9,1,2,5,1,NA,336000,"0",0,0,0,0,0,5e+05,1,0,1,NA,6,0,5,NA,"uuid:34629589-cc4f-4393-9169-7880ef8b902b",2305021814,152.949996948242,2021-10-15
"990",212,4308,121,9,1,2,5,1,NA,0,"0",0,0,0,0,45000,1e+05,0,0,NA,NA,7,0,1,NA,"uuid:db4cb9b6-c9e9-4a99-9152-33398459819f",2305021814,118.266670227051,2021-10-15
"991",216,4309,121,9,1,2,5,1,NA,0,"0",0,0,0,0,61000,1053000,0,0,NA,NA,7,0,1,NA,"uuid:b3c2e44f-2c16-41d0-bdf7-da6fde574512",2305021814,99.6666641235352,2021-10-15
"992",234,4310,121,9,1,2,5,1,NA,120000,"41000",0,0,24000,0,0,2e+05,0,0,NA,NA,7,0,5,NA,"uuid:02dc8f42-c334-4225-ba14-3425f3b87f95",2305021814,135.66667175293,2021-10-16
"993",225,4311,121,9,1,2,5,1,NA,30000,"0",0,0,0,0,80000,70000,0,0,NA,NA,5,0,1,NA,"uuid:471af5f5-98d8-4eef-ac66-884f39584579",2305021814,57.033332824707,2021-10-16
"994",240,4312,121,9,1,2,5,1,NA,0,"0",0,0,0,0,152000,160000,1,0,1,NA,0,0,NA,NA,"uuid:da186276-6c95-4b1b-8eb6-6a1bda8ddbe8",2305021814,191.116668701172,2021-10-16
"995",218,4313,121,9,1,2,5,1,NA,4000,"7000",3000,0,0,0,0,30000,0,0,NA,NA,3,2,5,5,"uuid:5db062aa-92b2-4ac8-b08f-6f90a52cc114",2305021814,153.483337402344,2021-10-16
"996",229,4314,36,9,1,2,5,1,NA,15000,"0",0,0,0,0,0,120000,0,0,NA,NA,1,0,5,NA,"uuid:c234b55a-a3ec-4dca-bd81-c142d84ef645",2305021814,134.66667175293,2021-10-16
"997",202,4316,2,9,1,2,5,1,NA,0,"1500000",0,0,0,0,3500000,0,0,0,NA,NA,2,4,5,5,"uuid:e6f59ff9-fea1-432f-9b04-a91547f068cb",2305021814,102.550003051758,2021-10-16
"998",224,4317,36,9,1,2,5,1,NA,180000,"1000000",0,70000,0,0,128000,1e+05,1,0,1,NA,4,5,5,5,"uuid:88b80e36-3843-4c4c-afa9-6b26ebdefb27",2305021814,118.25,2021-10-16
"999",235,4318,2,9,1,2,5,1,NA,0,"0",7000,0,0,0,174000,326000,0,0,NA,NA,5,0,5,NA,"uuid:8912ecbd-b61b-4509-9159-8c09559986af",2305021814,101.849998474121,2021-10-16
"1000",250,4319,121,9,1,2,5,1,NA,0,"0",0,0,0,0,45000,34000,0,0,NA,NA,3,0,5,NA,"uuid:ea1f7054-e9b3-4711-834b-8930d6c64ae3",2305021814,126.266670227051,2021-10-16
"1001",212,4322,121,9,1,2,5,1,NA,0,"240000",0,0,0,0,45000,8000,0,0,NA,NA,7,2,1,5,"uuid:cdeb8fc9-71dc-45a5-bc12-e936fd5f7295",2305021814,165.5,2021-10-16
"1002",211,4323,121,9,1,2,5,1,NA,0,"0",0,0,0,0,80000,2e+05,0,0,NA,NA,14,0,1,NA,"uuid:314f407b-7b1e-443f-809d-c648ad19cfce",2305021814,122.666664123535,2021-10-16
"1003",226,4329,121,9,1,2,5,1,NA,0,"40000",0,0,0,0,36000,208000,0,0,NA,NA,3,0,5,NA,"uuid:2e9c5a51-913c-4289-b52a-32da4e36373c",2305021814,58.8833351135254,2021-10-16
"1004",228,4330,121,9,1,2,5,1,NA,0,"0",0,0,0,0,0,80000,0,0,NA,NA,3,0,5,NA,"uuid:7109930b-1df0-441d-9aec-b1488bf34176",2305021814,131.433334350586,2021-10-16
"1005",250,4333,121,9,1,2,5,1,NA,0,"0",0,0,0,0,75000,0,0,0,NA,NA,5,7,5,5,"uuid:4bb408d0-4e75-40a1-ae07-7cd5c68786c3",2305021814,78.2666702270508,2021-10-16
"1006",222,4335,96,9,1,2,5,1,NA,0,"1800000",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:b417abc7-0215-41e8-9d85-acd8597dee48",2305021814,135.050003051758,2021-10-16
"1007",234,4336,121,9,1,2,5,1,NA,50000,"0",20000,3e+05,0,0,1e+06,3e+05,1,0,1,NA,7,2,1,5,"uuid:3948878d-caa3-4834-abf5-39a2a926eed3",2305021814,89.5166702270508,2021-10-16
"1008",220,4339,121,9,1,2,5,1,NA,0,"0",0,0,0,0,0,1e+05,0,0,NA,NA,3,1,5,5,"uuid:ddebf514-7e29-49a2-8b3c-878da0373493",2305021814,84.3166656494141,2021-10-16
"1009",229,4340,36,9,1,2,5,1,NA,0,"0",0,0,0,0,0,30000,0,0,NA,NA,1,0,1,NA,"uuid:9d4064b0-4eab-4720-bd42-ef5a95638dc9",2305021814,135.466659545898,2021-10-16
"1010",212,4342,2,9,1,2,5,1,NA,0,"45000",0,0,0,0,190000,0,0,0,NA,NA,5,0,5,NA,"uuid:62d4ce57-6494-4bb2-a464-8320d1770605",2305021814,115.216667175293,2021-10-16
"1011",220,4350,2,9,1,2,5,1,NA,727000,"0",0,0,10000,0,80000,42000,1,0,2,NA,6,0,5,NA,"uuid:62dfb1fa-4433-4678-991e-3bbc6302fa15",2305021814,132.649993896484,2021-10-16
"1012",242,4354,36,9,1,2,5,1,NA,0,"0",0,0,0,0,0,1e+05,0,0,NA,NA,0,0,NA,NA,"uuid:d056c078-d121-46d0-96d7-c987b5c12056",2305021814,107.883331298828,2021-10-16
"1013",202,4359,36,9,1,2,5,1,NA,0,"120000",0,0,0,0,5e+05,144000,1,0,1,NA,7,0,1,NA,"uuid:3770f043-d6ec-405e-9371-842f5d462b65",2305021814,100.300003051758,2021-10-16
"1014",213,4361,36,9,1,2,5,1,NA,0,"0",0,0,0,0,12000,130000,0,0,NA,NA,7,0,5,NA,"uuid:e7a756bc-7580-4553-bd30-e570276963a5",2305021814,159.83332824707,2021-10-16
"1015",213,4368,36,9,1,2,5,1,NA,0,"0",0,0,5000,0,0,40000,0,0,NA,NA,3,0,5,NA,"uuid:dd9ec275-8e21-4a5f-81bb-951fe0ac17c1",2305021814,98.5166702270508,2021-10-16
"1016",212,4372,117,9,1,2,5,1,NA,3e+05,"0",0,0,0,0,42000,84000,1,0,1,NA,7,0,1,NA,"uuid:a7db1494-f0a2-4b5d-a880-6ad866120c71",2305021814,108,2021-10-16
"1017",224,4374,4,1,8,2,5,1,NA,18000,"0",0,0,0,0,0,270000,0,0,NA,NA,3,0,1,NA,"uuid:555b6985-93c7-42a7-8c4d-a76fd83c360c",2305021814,205.183334350586,2021-10-16
"1018",226,4376,28,12,8,2,5,1,NA,27000,"0",0,0,0,0,30000,150000,1,0,1,NA,3,0,5,NA,"uuid:02f6da93-3698-43a7-8822-e86d5a924839",2305021814,66.25,2021-10-16
"1019",211,4377,28,12,8,2,5,1,NA,0,"0",0,0,0,0,0,30000,0,0,NA,NA,6,0,1,NA,"uuid:3f149ccc-ae5c-45a4-9077-cf364c1d9692",2305021814,184.783340454102,2021-10-16
"1020",205,4378,28,12,8,2,5,1,NA,82000,"350000",0,0,0,0,69000,0,0,0,NA,NA,9,2,1,5,"uuid:bd6258dd-19b7-4983-b27b-39430ab89642",2305021814,122.616668701172,2021-10-16
"1021",215,4380,106,12,8,2,5,1,NA,81000,"15000",0,0,15000,0,58000,40000,1,0,1,NA,0,4,NA,5,"uuid:3a2b86eb-615a-482e-8fc9-96c82146c8b9",2305021814,103.233329772949,2021-10-16
"1022",214,4381,106,12,8,2,5,1,NA,0,"0",20000,0,0,0,40000,0,0,0,NA,NA,7,0,1,NA,"uuid:554eb73a-b5c6-4c3f-aca5-3fb9e4ff05a2",2305021814,84.5,2021-10-16
"1023",214,4382,106,12,8,2,5,1,NA,0,"150000",0,0,0,0,260000,0,1,0,1,NA,0,0,NA,NA,"uuid:6368bd1e-8e8d-426c-b28e-d043f8cbf580",2305021814,147.600006103516,2021-10-16
"1024",215,4383,106,12,8,2,5,1,NA,7500,"0",0,0,0,0,5000,20000,0,0,NA,NA,2,0,1,NA,"uuid:f3ce169c-3bb3-47e2-b1c1-b4702247c383",2305021814,75.8333358764648,2021-10-16
"1025",52,5001,64,22,2,1,2,1,NA,0,"0",0,0,0,0,0,426000,1,0,2,NA,2,0,5,NA,"uuid:91917703-d884-4180-8515-914e189e0d8f",2305021814,103.783332824707,2021-10-16
"1026",222,5003,64,22,2,1,2,1,NA,50000,"10000",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:dc36867b-08ee-4476-bc03-f31d2f1b3afb",2305021814,125.783332824707,2021-10-16
"1027",44,5004,64,22,2,1,2,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,4,0,5,NA,"uuid:e9c045a0-dbeb-4e26-8272-68a041415c4c",2305021814,89.1833343505859,2021-10-16
"1028",224,5007,66,22,2,1,2,1,NA,585000,"50000",0,0,12000,0,10000,288000,0,0,NA,NA,3,0,1,NA,"uuid:014d0814-4997-4e72-9dc5-8cadde13b7e5",2305021814,94.5999984741211,2021-10-16
"1029",45,5008,66,22,2,1,2,1,NA,20000,"0",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:040391a8-5f6f-46b6-8071-9d833f127e17",2305021814,128.683334350586,2021-10-16
"1030",45,5009,66,22,2,1,2,1,NA,10000,"6000",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:67a3ca75-3506-4d8d-b74b-8e14b5af9565",2305021814,70.283332824707,2021-10-16
"1031",45,5011,66,22,2,1,2,1,NA,60000,"0",0,0,0,0,0,80000,0,0,NA,NA,3,0,5,NA,"uuid:4e149204-b199-4693-a8a0-8358a13aea2d",2305021814,96.25,2021-10-16
"1032",5,5012,66,22,2,1,2,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:a040773c-24aa-436f-9762-747282d1d82b",2305021814,124.983329772949,2021-10-16
"1033",5,5013,66,22,2,1,2,1,NA,0,"0",0,0,0,0,2500,0,0,0,NA,NA,3,0,5,NA,"uuid:53967f0d-3fcc-4685-95fe-331553efbe3a",2305021814,88.1999969482422,2021-10-16
"1034",5,5014,66,22,2,1,2,1,NA,240000,"0",35000,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:94dc8910-25ef-433f-9252-d5f61be0015a",2305021814,182.133331298828,2021-10-16
"1035",40,5016,85,22,2,1,2,1,NA,0,"0",0,0,40000,0,0,1e+05,1,0,1,NA,0,0,NA,NA,"uuid:0ecd3c43-8663-4708-956d-ea85bcfbf465",2305021814,156.16667175293,2021-10-16
"1036",18,5017,85,22,2,1,2,1,NA,30000,"0",0,0,0,0,0,0,0,0,NA,NA,2,0,1,NA,"uuid:7c58c3c5-4e83-4a82-90de-61383cacde30",2305021814,141.033340454102,2021-10-16
"1037",40,5019,85,22,2,1,2,1,NA,0,"200000",0,0,0,0,0,4000,0,0,NA,NA,7,7,1,5,"uuid:8b2f3e1d-6d96-409d-9c3e-7f1fe8c5575f",2305021814,155.899993896484,2021-10-18
"1038",18,5020,85,22,2,1,2,1,NA,0,"0",0,0,0,0,12000,0,0,0,NA,NA,4,1,1,5,"uuid:757a591f-4924-4031-bac9-8eed9ccede3a",2305021814,132.83332824707,2021-10-18
"1039",33,5021,87,22,2,1,2,1,NA,0,"50000",0,0,0,0,0,50000,0,0,NA,NA,2,0,5,NA,"uuid:cd4c517a-d7d6-44ba-b912-3780594d32b8",2305021814,93.4499969482422,2021-10-18
"1040",54,5026,87,22,2,1,2,1,NA,0,"0",0,0,0,0,0,25000,0,0,NA,NA,0,2,NA,5,"uuid:81deef65-9fb4-4c28-a411-1b8c3d245eba",2305021814,86.3000030517578,2021-10-18
"1041",60,5027,87,22,2,1,2,1,NA,2e+05,"0",0,0,0,0,0,150000,0,0,NA,NA,0,4,NA,5,"uuid:502ec282-eac3-4965-8e55-c5f55f2bfd26",2305021814,75.0833358764648,2021-10-18
"1042",46,5028,87,22,2,1,2,1,NA,50000,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:b76b36bc-b33d-4505-9539-90cc55b62433",2305021814,91.5500030517578,2021-10-18
"1043",229,5029,87,22,2,1,2,1,NA,12000,"0",0,0,0,0,220000,120000,0,0,NA,NA,1,0,5,NA,"uuid:e5bb7855-f443-448f-9992-fe51ce9be53b",2305021814,128.58332824707,2021-10-18
"1044",231,5031,87,22,2,1,2,0,3,0,"1000000",0,0,0,0,330000,80000,0,0,NA,NA,3,7,5,5,"uuid:c049bf3d-da35-441d-80d2-1b3c3c26a08c",2305021814,121.666664123535,2021-10-18
