"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","plot_number","plot","CROP","CRP08QA","CRP08UA","CRP09QA","CRP09UA","CRP10A"
"967",61,3454,43,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"968",61,3454,43,14,5,2,6,1,NA,"2",1,27,300,1,280,1,36000
"969",4,3455,43,14,5,2,6,1,NA,"1",1,9,52,1,0,NA,NA
"970",4,3455,43,14,5,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"971",61,3456,43,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"972",61,3456,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"973",51,3457,43,14,5,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"974",51,3457,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"975",51,3458,43,14,5,2,6,1,NA,"1",1,9,150,1,100,1,24000
"976",51,3458,43,14,5,2,6,1,NA,"2",1,9,100,1,0,NA,NA
"977",51,3459,43,14,5,2,6,1,NA,"1",1,4,150,1,100,1,40000
"978",51,3459,43,14,5,2,6,1,NA,"2",1,4,80,1,0,NA,NA
"979",51,3460,43,14,5,2,6,1,NA,"1",1,9,150,1,50,1,22500
"980",51,3460,43,14,5,2,6,1,NA,"2",1,9,0.5,1,0,NA,NA
"981",19,3461,43,14,5,2,6,1,NA,"1",1,9,70,1,10,1,4000
"982",19,3461,43,14,5,2,6,1,NA,"2",1,9,80,1,30,1,11400
"983",19,3462,43,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"984",19,3462,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"985",19,3463,43,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"986",19,3463,43,14,5,2,6,1,NA,"2",1,9,55,1,0,NA,NA
"987",51,3464,43,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"988",51,3464,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"989",3,3465,43,14,5,2,6,1,NA,"1",1,9,90,1,40,1,10800
"990",3,3465,43,14,5,2,6,1,NA,"2",1,9,70,1,0,NA,NA
"991",3,3466,43,14,5,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"992",3,3466,43,14,5,2,6,1,NA,"2",1,9,200,1,150,1,52500
"993",3,3467,43,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"994",3,3467,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"995",3,3468,43,14,5,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"996",3,3468,43,14,5,2,6,1,NA,"2",1,9,6,1,0,NA,NA
"997",3,3469,43,14,5,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"998",3,3469,43,14,5,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"999",33,3470,81,14,5,2,6,1,NA,"1",1,9,80,1,15,1,4500
"1000",33,3470,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1001",54,3471,81,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1002",54,3471,81,14,5,2,6,1,NA,"2",1,5,75,1,0,NA,NA
"1003",33,3472,81,14,5,2,6,1,NA,"1",1,5,30,1,0,NA,NA
"1004",33,3472,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1005",227,3473,81,14,5,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1006",227,3473,81,14,5,2,6,1,NA,"2",1,75,10,1,0,NA,NA
"1007",16,3474,81,14,5,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1008",16,3474,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1009",46,3475,81,14,5,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"1010",46,3475,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1011",16,3476,81,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1012",16,3476,81,14,5,2,6,1,NA,"2",1,9,4,1,0,NA,NA
"1013",46,3478,81,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1014",46,3478,81,14,5,2,6,1,NA,"2",1,11,20,1,15,1,3600
"1015",1,3480,81,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1016",1,3480,81,14,5,2,6,1,NA,"2",1,9,6,1,0,NA,NA
"1017",1,3481,81,14,5,2,6,1,NA,"1",1,9,400,1,300,1,95000
"1018",1,3481,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1019",46,3482,81,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1020",46,3482,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1021",60,3483,81,14,5,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"1022",60,3483,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1023",33,3484,81,14,5,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1024",33,3484,81,14,5,2,6,1,NA,"2",1,9,18,1,0,NA,NA
"1025",60,3485,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1026",60,3485,81,14,5,2,6,1,NA,"2",1,9,13,1,0,NA,NA
"1027",54,3486,81,14,5,2,6,1,NA,"1",1,11,2,1,0,NA,NA
"1028",54,3486,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1029",54,3487,81,14,5,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"1030",54,3487,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1031",1,3488,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1032",1,3488,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1033",60,3489,81,14,5,2,6,1,NA,"1",1,9,110,1,50,1,17500
"1034",60,3489,81,14,5,2,6,1,NA,"2",1,9,200,1,100,1,35000
"1035",54,3490,81,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1036",54,3490,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1037",1,3491,81,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1038",1,3491,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1039",1,3492,81,14,5,2,6,1,NA,"1",1,9,55,1,27,1,10800
"1040",1,3492,81,14,5,2,6,1,NA,"2",1,75,75,1,40,1,16000
"1041",33,3493,81,14,5,2,6,1,NA,"1",1,6,25,17,0,NA,NA
"1042",33,3493,81,14,5,2,6,1,NA,"2",1,75,50,1,0,NA,NA
"1043",1,3494,81,14,5,2,6,1,NA,"1",1,4,50,1,0,NA,NA
"1044",1,3494,81,14,5,2,6,1,NA,"2",1,6,6,16,0,NA,NA
"1045",33,3495,81,14,5,2,6,1,NA,"1",1,9,70,1,25,1,5000
"1046",33,3495,81,14,5,2,6,1,NA,"2",1,9,35,1,0,NA,NA
"1047",33,3496,81,14,5,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"1048",33,3496,81,14,5,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"1049",33,3498,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1050",33,3498,81,14,5,2,6,1,NA,"2",1,5,100,1,0,NA,NA
"1051",16,3499,81,14,5,2,6,1,NA,"1",1,75,1.5,4,1,3,7500
"1052",16,3499,81,14,5,2,6,1,NA,"2",1,28,20,2,14,2,14000
"1053",16,3501,81,14,5,2,6,1,NA,"1",1,75,0,NA,NA,NA,NA
"1054",16,3501,81,14,5,2,6,1,NA,"2",1,9,2,1,0,NA,NA
"1055",16,3502,81,14,5,2,6,1,NA,"1",1,9,15,1,100,1,20000
"1056",16,3502,81,14,5,2,6,1,NA,"2",1,9,50,1,42,1,8400
"1057",60,3503,81,14,5,2,6,1,NA,"1",1,9,2,4,1,4,30000
"1058",60,3503,81,14,5,2,6,1,NA,"2",1,5,4,4,3,4,45000
"1059",60,3504,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1060",60,3504,81,14,5,2,6,1,NA,"2",1,9,30,1,20,1,7000
"1061",16,3505,81,14,5,2,6,1,NA,"1",1,4,250,1,100,1,25000
"1062",16,3505,81,14,5,2,6,1,NA,"2",1,9,60,1,0,NA,NA
"1063",60,3506,81,14,5,2,6,1,NA,"1",1,4,2,4,0,NA,NA
"1064",60,3506,81,14,5,2,6,1,NA,"2",1,5,2.5,4,40,1,6000
"1065",60,3507,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1066",60,3507,81,14,5,2,6,1,NA,"2",1,9,80,1,50,1,15000
"1067",60,3508,81,14,5,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1068",60,3508,81,14,5,2,6,1,NA,"2",1,12,30,1,0,NA,NA
"1069",46,3509,81,14,5,2,6,1,NA,"1",1,9,120,1,70,1,28000
"1070",46,3509,81,14,5,2,6,1,NA,"2",1,5,150,1,0,NA,NA
"1071",46,3510,81,14,5,2,6,1,NA,"1",1,9,200,1,100,1,35000
"1072",46,3510,81,14,5,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"1073",33,3511,81,14,5,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"1074",33,3511,81,14,5,2,6,1,NA,"2",1,9,80,1,10,1,4000
"1075",1,3512,81,14,5,2,6,1,NA,"1",1,9,110,1,0,NA,NA
"1076",1,3512,81,14,5,2,6,1,NA,"2",1,9,90,1,0,NA,NA
"1077",46,3513,81,14,5,2,6,1,NA,"1",1,75,3,4,0,NA,NA
"1078",46,3513,81,14,5,2,6,1,NA,"2",1,9,1,4,0,NA,NA
"1079",16,3514,81,14,5,2,6,1,NA,"1",1,5,250,1,0,NA,NA
"1080",16,3514,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1081",16,3515,81,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1082",16,3515,81,14,5,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1083",1,3516,81,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1084",1,3516,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1085",1,3517,81,14,5,2,6,1,NA,"1",1,5,250,1,80,1,8000
"1086",1,3517,81,14,5,2,6,1,NA,"2",1,9,100,1,0,NA,NA
"1087",16,3518,81,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1088",16,3518,81,14,5,2,6,1,NA,"2",1,9,12,1,0,NA,NA
"1089",1,3519,81,14,5,2,6,1,NA,"1",1,5,400,1,150,1,18000
"1090",1,3519,81,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1091",15,3520,9,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1092",15,3520,9,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1093",30,3521,9,14,5,2,6,1,NA,"1",1,9,7,1,0,NA,NA
"1094",30,3521,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1095",30,3522,9,14,5,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1096",30,3522,9,14,5,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1097",30,3523,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1098",30,3523,9,14,5,2,6,1,NA,"2",1,9,8,1,0,NA,NA
"1099",30,3524,9,14,5,2,6,1,NA,"1",1,9,2,1,0,NA,NA
"1100",30,3524,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1101",30,3525,9,14,5,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1102",30,3525,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1103",27,3526,9,14,5,2,6,1,NA,"1",1,75,150,1,0,NA,NA
"1104",27,3526,9,14,5,2,6,1,NA,"2",1,9,90,1,0,NA,NA
"1105",27,3527,9,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1106",27,3527,9,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1107",27,3528,9,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1108",27,3528,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1109",27,3529,9,14,5,2,6,1,NA,"1",1,9,80,1,30,1,12000
"1110",27,3529,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1111",211,3530,9,14,5,2,6,1,NA,"1",1,9,2,4,150,1,60000
"1112",211,3530,9,14,5,2,6,1,NA,"2",1,9,150,1,30,1,12000
"1113",239,3531,9,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1114",239,3531,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1115",17,3532,9,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1116",17,3532,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1117",18,3533,9,14,5,2,6,1,NA,"1",1,9,1,6,0,NA,NA
"1118",18,3533,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1119",240,3534,9,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1120",240,3534,9,14,5,2,6,1,NA,"2",1,9,2,1,0,NA,NA
"1121",17,3535,9,14,5,2,6,1,NA,"1",1,9,35,1,0,NA,NA
"1122",17,3535,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1123",17,3536,9,14,5,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"1124",17,3536,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1125",45,3537,9,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1126",45,3537,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1127",44,3538,9,14,5,2,6,1,NA,"1",1,9,9,1,0,NA,NA
"1128",44,3538,9,14,5,2,6,1,NA,"2",1,4,50,1,20,1,4000
"1129",18,3539,9,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1130",18,3539,9,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1131",18,3540,9,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1132",18,3540,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1133",44,3541,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1134",44,3541,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1135",44,3542,9,14,5,2,6,1,NA,"1",1,9,2,1,0,NA,NA
"1136",44,3542,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1137",44,3543,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1138",44,3543,9,14,5,2,6,1,NA,"2",1,5,50,1,0,NA,NA
"1139",44,3544,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1140",44,3544,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1141",44,3545,9,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1142",44,3545,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1143",239,3546,9,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1144",239,3546,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1145",52,3548,9,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1146",52,3548,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1147",52,3549,9,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1148",52,3549,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1149",45,3550,9,14,5,2,6,1,NA,"1",1,9,120,1,0,NA,NA
"1150",45,3550,9,14,5,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1151",45,3551,9,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1152",45,3551,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1153",45,3552,9,14,5,2,6,1,NA,"1",1,9,2,1,0,NA,NA
"1154",45,3552,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1155",5,3554,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1156",5,3554,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1157",40,3555,9,14,5,2,6,1,NA,"1",1,9,18,1,0,NA,NA
"1158",40,3555,9,14,5,2,6,1,NA,"2",1,9,100,1,100,1,38000
"1159",243,3556,9,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1160",243,3556,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1161",40,3558,9,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1162",40,3558,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1163",2,3559,1,2,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1164",2,3559,1,2,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1165",18,3560,9,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1166",18,3560,9,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1167",18,3561,9,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1168",18,3561,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1169",5,3562,9,14,5,2,6,1,NA,"1",1,11,10,1,0,NA,NA
"1170",5,3562,9,14,5,2,6,1,NA,"2",1,11,10,1,0,NA,NA
"1171",18,3563,9,14,5,2,6,1,NA,"1",1,11,10,1,0,NA,NA
"1172",18,3563,9,14,5,2,6,1,NA,"2",1,11,10,1,0,NA,NA
"1173",5,3564,9,14,5,2,6,1,NA,"1",1,11,40,1,30,1,9000
"1174",5,3564,9,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1175",5,3565,9,14,5,2,6,1,NA,"1",1,11,30,1,0,NA,NA
"1176",5,3565,9,14,5,2,6,1,NA,"2",1,6,5,17,0,NA,NA
"1177",213,3567,9,14,5,2,6,1,NA,"1",1,9,400,1,200,1,60000
"1178",213,3567,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1179",216,3568,9,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1180",216,3568,9,14,5,2,6,1,NA,"2",1,9,4,1,0,NA,NA
"1181",52,3570,9,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1182",52,3570,9,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1183",2,3573,113,14,5,2,6,1,NA,"1",1,9,3,1,0,NA,NA
"1184",2,3573,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1185",2,3574,113,14,5,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"1186",2,3574,113,14,5,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"1187",56,3575,113,14,5,2,6,1,NA,"1",1,11,30,1,0,NA,NA
"1188",56,3575,113,14,5,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"1189",56,3576,113,14,5,2,6,1,NA,"1",1,11,25,1,0,NA,NA
"1190",56,3576,113,14,5,2,6,1,NA,"2",1,11,15,1,0,NA,NA
"1191",21,3577,113,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1192",21,3577,113,14,5,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"1193",21,3578,113,14,5,2,6,1,NA,"1",1,9,6,1,0,NA,NA
"1194",21,3578,113,14,5,2,6,1,NA,"2",1,9,4,1,0,NA,NA
"1195",37,3579,113,14,5,2,6,1,NA,"1",1,9,350,1,0,NA,NA
"1196",37,3579,113,14,5,2,6,1,NA,"2",1,9,6,1,0,NA,NA
"1197",37,3580,113,14,5,2,6,1,NA,"1",1,9,100,1,50,1,20000
"1198",37,3580,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1199",4,3581,43,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"1200",4,3581,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1201",1,3582,43,14,5,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1202",1,3582,43,14,5,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"1203",4,3583,43,14,5,2,6,1,NA,"1",1,9,200,1,100,1,30000
"1204",4,3583,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1205",62,3584,43,14,5,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1206",62,3584,43,14,5,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1207",62,3585,43,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"1208",62,3585,43,14,5,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"1209",62,3586,43,14,5,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"1210",62,3586,43,14,5,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"1211",61,3588,43,14,5,2,6,1,NA,"1",1,9,300,1,0,NA,NA
"1212",61,3588,43,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1213",61,3589,43,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"1214",61,3589,43,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"1215",19,3590,43,14,5,2,6,1,NA,"1",1,9,54,1,0,NA,NA
"1216",19,3590,43,14,5,2,6,1,NA,"2",1,9,46,1,0,NA,NA
"1217",19,3591,43,14,5,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1218",19,3591,43,14,5,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"1219",19,3592,43,14,5,2,6,1,NA,"1",1,11,0,NA,NA,NA,NA
"1220",19,3592,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1221",46,3593,111,18,6,2,6,1,NA,"1",1,75,0,NA,NA,NA,NA
"1222",46,3593,111,18,6,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"1223",54,3594,111,18,6,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"1224",54,3594,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1225",60,3595,111,18,6,2,6,1,NA,"1",1,9,500,1,150,1,52500
"1226",60,3595,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1227",54,3596,111,18,6,2,6,1,NA,"1",1,9,180,1,0,NA,NA
"1228",54,3596,111,18,6,2,6,1,NA,"2",1,26,655,1,625,1,1e+05
"1229",60,3597,111,18,6,2,6,1,NA,"1",1,9,46,1,0,NA,NA
"1230",60,3597,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1231",60,3598,111,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1232",60,3598,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1233",60,3599,111,18,6,2,6,1,NA,"1",1,75,3.5,4,2,4,34000
"1234",60,3599,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1235",54,3600,111,18,6,2,6,1,NA,"1",1,9,12,1,0,NA,NA
"1236",54,3600,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1237",15,3601,32,18,6,2,6,1,NA,"1",1,9,3,1,0,NA,NA
"1238",15,3601,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1239",26,3602,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1240",26,3602,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1241",17,3603,32,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1242",17,3603,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1243",15,3604,32,18,6,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"1244",15,3604,32,18,6,2,6,1,NA,"2",1,4,50,1,0,NA,NA
"1245",30,3605,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1246",30,3605,32,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1247",17,3606,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1248",17,3606,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1249",17,3607,32,18,6,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"1250",17,3607,32,18,6,2,6,1,NA,"2",1,9,70,1,0,NA,NA
"1251",30,3608,32,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1252",30,3608,32,18,6,2,6,1,NA,"2",1,11,50,1,28,1,8000
"1253",30,3609,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1254",30,3609,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1255",15,3610,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1256",15,3610,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1257",15,3612,32,18,6,2,6,1,NA,"1",1,11,4,1,0,NA,NA
"1258",15,3612,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1259",33,3613,32,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1260",33,3613,32,18,6,2,6,1,NA,"2",1,11,7,1,0,NA,NA
"1261",27,3614,32,18,6,2,6,1,NA,"1",1,11,120,1,100,1,30000
"1262",27,3614,32,18,6,2,6,1,NA,"2",1,28,80,2,40,2,250000
"1263",54,3615,32,18,6,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"1264",54,3615,32,18,6,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"1265",60,3616,32,18,6,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"1266",60,3616,32,18,6,2,6,1,NA,"2",1,11,30,1,10,1,3000
"1267",27,3617,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1268",27,3617,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1269",60,3618,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1270",60,3618,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1271",60,3619,32,18,6,2,6,1,NA,"1",1,4,1,4,0,NA,NA
"1272",60,3619,32,18,6,2,6,1,NA,"2",1,12,0,NA,NA,NA,NA
"1273",27,3620,32,18,6,2,6,1,NA,"1",1,9,30,1,20,1,7600
"1274",27,3620,32,18,6,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"1275",222,3621,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1276",222,3621,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1277",16,3622,32,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1278",16,3622,32,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1279",33,3625,111,18,6,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"1280",33,3625,111,18,6,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"1281",46,3626,111,18,6,2,6,1,NA,"1",1,9,20,1,0,NA,NA
